Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,EFPGA_PIN,GBOX_NAME,Mode_BP_SDR_A_TX,Mode_BP_DDR_A_TX,Mode_RATE_3_A_TX,Mode_RATE_4_A_TX,Mode_RATE_5_A_TX,Mode_RATE_6_A_TX,Mode_RATE_7_A_TX,Mode_RATE_8_A_TX,Mode_RATE_9_A_TX,Mode_RATE_10_A_TX,Mode_BP_SDR_B_TX,Mode_BP_DDR_B_TX,Mode_RATE_3_B_TX,Mode_RATE_4_B_TX,Mode_RATE_5_B_TX,Mode_BP_SDR_A_RX,Mode_BP_DDR_A_RX,Mode_RATE_3_A_RX,Mode_RATE_4_A_RX,Mode_RATE_5_A_RX,Mode_RATE_6_A_RX,Mode_RATE_7_A_RX,Mode_RATE_8_A_RX,Mode_RATE_9_A_RX,Mode_RATE_10_A_RX,Mode_BP_SDR_B_RX,Mode_BP_DDR_B_RX,Mode_RATE_3_B_RX,Mode_RATE_4_B_RX,Mode_RATE_5_B_RX,Ref clock,BANK,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,720,40,1000,6000,FPGA_0_103_20,0,103,20,F2A_2348,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,720,40,1000,6000,FPGA_0_103_21,0,103,21,F2A_2349,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,720,40,1000,6000,FPGA_0_103_22,0,103,22,F2A_2350,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,720,40,1000,6000,FPGA_0_103_23,0,103,23,F2A_2351,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,460,40,1000,4000,FPGA_0_104_0,0,104,0,A2F_2328,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,460,40,1000,4000,FPGA_0_104_1,0,104,1,A2F_2329,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,460,40,1000,4000,FPGA_0_104_2,0,104,2,A2F_2330,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,460,40,1000,4000,FPGA_0_104_3,0,104,3,A2F_2331,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,460,40,1000,4000,FPGA_0_104_4,0,104,4,A2F_2332,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_5,0,104,5,A2F_2333,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_6,0,104,6,A2F_2334,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_7,0,104,7,A2F_2335,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_8,0,104,8,A2F_2336,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_9,0,104,9,A2F_2337,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_10,0,104,10,A2F_2338,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_11,0,104,11,A2F_2339,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_13,Bank_VL_3_13,FAKE,590,40,1000,5000,FPGA_0_104_12,0,104,12,A2F_2340,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,980,40,2000,1000,FPGA_0_104_13,0,104,13,A2F_2341,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,980,40,2000,1000,FPGA_0_104_14,0,104,14,A2F_2342,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_14,Bank_VL_3_14,FAKE,980,40,2000,1000,FPGA_0_104_15,0,104,15,A2F_2343,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,70,40,1000,1000,FPGA_0_105_0,0,105,0,F2A_2376,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_1,0,105,1,F2A_2377,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_2,0,105,2,F2A_2378,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_3,0,105,3,F2A_2379,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_4,0,105,4,F2A_2380,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_5,0,105,5,F2A_2381,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_6,0,105,6,F2A_2382,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_7,0,105,7,F2A_2383,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_8,0,105,8,F2A_2384,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_9,0,105,9,F2A_2385,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,200,40,1000,2000,FPGA_0_105_10,0,105,10,F2A_2386,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,330,40,1000,3000,FPGA_0_105_11,0,105,11,F2A_2387,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,330,40,1000,3000,FPGA_0_105_12,0,105,12,F2A_2388,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,330,40,1000,3000,FPGA_0_105_13,0,105,13,F2A_2389,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,330,40,1000,3000,FPGA_0_105_14,0,105,14,F2A_2390,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_105_15,0,105,15,F2A_2391,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_105_16,0,105,16,F2A_2392,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_17,0,105,17,F2A_2393,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_18,0,105,18,F2A_2394,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_19,0,105,19,F2A_2395,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_20,0,105,20,F2A_2396,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_21,0,105,21,F2A_2397,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_22,0,105,22,F2A_2398,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,720,40,1000,6000,FPGA_0_105_23,0,105,23,F2A_2399,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,460,40,1000,4000,FPGA_0_106_0,0,106,0,A2F_2376,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,460,40,1000,4000,FPGA_0_106_1,0,106,1,A2F_2377,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,460,40,1000,4000,FPGA_0_106_2,0,106,2,A2F_2378,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,460,40,1000,4000,FPGA_0_106_3,0,106,3,A2F_2379,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,460,40,1000,4000,FPGA_0_106_4,0,106,4,A2F_2380,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_5,0,106,5,A2F_2381,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_6,0,106,6,A2F_2382,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_7,0,106,7,A2F_2383,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_8,0,106,8,A2F_2384,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_9,0,106,9,A2F_2385,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_10,0,106,10,A2F_2386,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_11,0,106,11,A2F_2387,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_15,Bank_VL_3_15,FAKE,590,40,1000,5000,FPGA_0_106_12,0,106,12,A2F_2388,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,980,40,2000,1000,FPGA_0_106_13,0,106,13,A2F_2389,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,980,40,2000,1000,FPGA_0_106_14,0,106,14,A2F_2390,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_16,Bank_VL_3_16,FAKE,980,40,2000,1000,FPGA_0_106_15,0,106,15,A2F_2391,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,70,40,1000,1000,FPGA_0_107_0,0,107,0,F2A_2424,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_1,0,107,1,F2A_2425,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_2,0,107,2,F2A_2426,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_3,0,107,3,F2A_2427,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_4,0,107,4,F2A_2428,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_5,0,107,5,F2A_2429,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_6,0,107,6,F2A_2430,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_7,0,107,7,F2A_2431,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_8,0,107,8,F2A_2432,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_9,0,107,9,F2A_2433,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,200,40,1000,2000,FPGA_0_107_10,0,107,10,F2A_2434,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,330,40,1000,3000,FPGA_0_107_11,0,107,11,F2A_2435,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,330,40,1000,3000,FPGA_0_107_12,0,107,12,F2A_2436,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,330,40,1000,3000,FPGA_0_107_13,0,107,13,F2A_2437,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,330,40,1000,3000,FPGA_0_107_14,0,107,14,F2A_2438,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_107_15,0,107,15,F2A_2439,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_107_16,0,107,16,F2A_2440,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_17,0,107,17,F2A_2441,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_18,0,107,18,F2A_2442,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_19,0,107,19,F2A_2443,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_20,0,107,20,F2A_2444,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_21,0,107,21,F2A_2445,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_22,0,107,22,F2A_2446,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,720,40,1000,6000,FPGA_0_107_23,0,107,23,F2A_2447,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,460,40,1000,4000,FPGA_0_108_0,0,108,0,A2F_2424,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,460,40,1000,4000,FPGA_0_108_1,0,108,1,A2F_2425,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,460,40,1000,4000,FPGA_0_108_2,0,108,2,A2F_2426,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,460,40,1000,4000,FPGA_0_108_3,0,108,3,A2F_2427,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,460,40,1000,4000,FPGA_0_108_4,0,108,4,A2F_2428,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_5,0,108,5,A2F_2429,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_6,0,108,6,A2F_2430,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_7,0,108,7,A2F_2431,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_8,0,108,8,A2F_2432,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_9,0,108,9,A2F_2433,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_10,0,108,10,A2F_2434,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_11,0,108,11,A2F_2435,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_17,Bank_VL_3_17,FAKE,590,40,1000,5000,FPGA_0_108_12,0,108,12,A2F_2436,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,980,40,2000,1000,FPGA_0_108_13,0,108,13,A2F_2437,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_3_18,Bank_VL_3_18,FAKE,980,40,2000,1000,FPGA_0_108_14,0,108,14,A2F_2438,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
